,channel,subs,title,views,date,like,hate,review,hashtag1,hashtag2,hashtag3
255,카통령, 18.9,탈북자에게 까지 손을 뻗친 욕설과 위협도 서슴치 않는 허위딜러! 1060만원의 중고차 허위매물 사기피해 발생! [카통령], 84782,2020. 7. 3, 1380, 23,417,중고차 ,카통령 ,허위매물
256,카통령, 18.9,욕설이 난무하는 중고차 허위매물 사건발생! 자신은 손해보기 싫다는 허위딜러의 끝은?![카통령], 92429,2020. 6. 26, 1750, 21,682,허위매물 ,허위딜러 ,피해자
257,카통령, 18.9,내 차 팔 때 비싸게 파는 방법? 중고차 감가 방어율의 모든 것을 공개합니다![카통령], 6523,2020. 6. 24, 133, 3,22,중고차 ,카통령 ,중고차감가방어율
258,카통령, 18.9,"""어차피 난 어려서 잃을게 없어~"" 중고차 허위딜러의 막말 할말을 잃은 카통령과 피해자 [카통령]", 268950,2020. 6. 19, 4062, 64,1562,중고차 ,허위매물 ,허위딜러
259,카통령, 18.9,19년식 주행거리 1만km인데 이렇게 싸다고? 신차급 SUV 중고차가 떴다! [카통령], 24274,2020. 6. 17, 184, 9,52,중고차 ,차살때는카통령 ,중고차리뷰
260,카통령, 18.9,무엇이든 물어보살의 아이엠엄빠가 카통령에 떳다! 그가 희망하는 차량의 정체는 과연!?, 23089,2020. 6. 12, 349, 8,71,중고차 ,카통령 ,차량판매
261,카통령, 18.9,피해자 100명 피해금액 수십억원의 대출사기 사건 내부고발자가 제보한 국내 최대 중고차 사기 사건의 전말! [카통령], 70401,2020. 6. 10,,,222,중고차 ,카통령 ,허위매물
262,카통령, 18.9,인터넷에 나오는 법원경매차중에 진짜 경매차가 있을까?[카통령], 47014,2020. 6. 5, 739, 23,170,중고차 ,법원경매차 ,허위매물
263,카통령, 18.9,중고차 허위딜러의 사기를 인정하지 않는 뻔뻔함! 카통령 사무실까지 찾아온 상황!? [카통령], 619877,2020. 5. 29, 9145, 124,1855,중고차 ,카통령 ,허위딜러
264,카통령, 18.9,[중고차 허위매물]로 고객을 기만하는 허위딜러! 계약하는 순간 경찰과 함께 출동하여 참교육하는 현장!![카통령], 1101746,2020. 5. 22, 8370, 167,2506,허위매물 ,허위딜러 ,중고차
265,카통령, 18.9,18년식 #중고차 #스파크가 33만원? #허위매물 로 협박과 강매를 한 허위딜러 [카통령], 268278,2020. 5. 15, 2598, 71,1573,,,
266,카통령, 18.9,여름 드라이브의 로망 오픈 카! #벤츠 #E클래스 #카브리올레 이차어때?![카통령], 19497,2020. 5. 12, 170, 19,45,,,
267,노보스인더스트리 NOBOSSINDUSTRY, 18,제네시스G80 화재원인 cctv 공개는 언제하나.?, 26895,실시간 스트리밍: 20시간 전, 1642, 202,63,노사장 ,노보스인더스트리 ,노보스
268,노보스인더스트리 NOBOSSINDUSTRY, 18,[노가리] 리콜 무상수리 차이점 꼭 알아야 됩니다 | 노사장, 8562,2020. 8. 2, 562, 95,46,리콜 ,무상수리 ,노사장이알려주는차이점
269,노보스인더스트리 NOBOSSINDUSTRY, 18,"현대자동차 품질관련 ""내부고발"" 터짐.. 스마트스트림 엔진까지 터지면.?", 71458,실시간 스트리밍 시작일: 2020. 7. 31, 2803, 294,135,노사장 ,노보스인더스트리 ,노보스
270,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스]그냥 스트레스 덩어리야...... | BMW 530e 리뷰 2부, 18578,2020. 7. 31, 571, 125,111,노사장 ,bmw ,플러그인하이브리드
271,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스]플러그인 하이브리드 왜 사는거야? | BMW 530e 리뷰 1부, 16137,2020. 7. 31, 549, 93,56,노사장 ,bmw ,530e
272,노보스인더스트리 NOBOSSINDUSTRY, 18,국산/수입 중고차 정비 펙트를 알려주마 이젠 눈탱이 짤없다, 31415,실시간 스트리밍 시작일: 2020. 7. 30, 1546, 179,27,노사장 ,노보스인더스트리 ,노보스
273,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스] 일본vs독일 하이브리드 최강자는? 근데 아직은.. Not Yet | BMW 530e 하체 2부_노사장, 20511,2020. 7. 30, 661, 106,82,독일 ,일본 ,하이브리드대결
274,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스] 플러그인 하이브리드는 뭐가 좋을까? | BMW 530e 하체 1부_노사장, 20148,2020. 7. 30, 733, 87,55,BMW플러그인하이브리드 ,BMW530e ,노사장
275,노보스인더스트리 NOBOSSINDUSTRY, 18,"3000만원인데 3기통 토션빔 CVT미션 이거 너무한거 아니냐고 ""시퐁""", 63714,실시간 스트리밍 시작일: 2020. 7. 28, 2242, 307,81,노사장 ,노보스인더스트리 ,노보스
276,노보스인더스트리 NOBOSSINDUSTRY, 18,현대자동차 세타II엔진 대한민국 국민은 그냥 눈탱이 맞는 거임, 80913,실시간 스트리밍 시작일: 2020. 7. 27, 2738, 318,144,노사장 ,노보스인더스트리 ,노보스
277,노보스인더스트리 NOBOSSINDUSTRY, 18,[노가리]속고 있었던 배신의 플러그인 하이브드의 충격...., 36704,2020. 7. 26, 1026, 176,105,노사장 ,플러그인 ,현대자동차
278,노보스인더스트리 NOBOSSINDUSTRY, 18,[노가리] 중형차 대표 4종 비교 딱 답이 나오네, 30387,2020. 7. 25, 754, 172,139,,,
279,노보스인더스트리 NOBOSSINDUSTRY, 18,일본차 살까 말까.? 하이브리드 살까 말까 .? 노사장이 해결해쥼, 28227,실시간 스트리밍 시작일: 2020. 7. 24, 1234, 252,80,노사장 ,노보스인더스트리 ,노보스
280,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스]닛산 철수가 일본차 구매에 영향을 미칠까???| 닛산 알티마 리뷰 2부, 32062,2020. 7. 24, 809, 210,221,노사장 ,이시국 ,알티마
281,노보스인더스트리 NOBOSSINDUSTRY, 18,당신의 타이어는 안전한가? 타이어를 보호하라! | 강력한 타이어보호제 라이드온, 6533,2020. 7. 24, 348, 116,33,타이어보호제 ,라이드온 ,노사장
282,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스]노사장이 미침 이시국에 이시국 차를???| 닛산 알티마 리뷰 1부, 44547,2020. 7. 24, 971, 217,210,노사장 ,이시국 ,알티마
283,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스] 잘 만든 일본 차 NO인정 | 닛산 알티마 하체 2부_노사장, 45220,2020. 7. 23, 1155, 186,310,닛산 ,알티마 ,하체리뷰
284,노보스인더스트리 NOBOSSINDUSTRY, 18,[노보스] 닛산의 마지막 떨이 이걸 사야하나? | 닛산 알티마 하체 1부_노사장, 38191,2020. 7. 23, 1086, 186,252,닛산 ,알티마 ,하체리뷰
285,노보스인더스트리 NOBOSSINDUSTRY, 18,[노가리] 내연기관 자동차의 미래는? (feat. 전기차 하이브리드), 19981,2020. 7. 22, 687, 159,39,내연기관차 ,전기차 ,하이브리드
286,노보스인더스트리 NOBOSSINDUSTRY, 18,PHEV 플러그인 하이브리드 는 이것만 알면 끝!! 노사장이지 ㅋㅋ, 31775,실시간 스트리밍 시작일: 2020. 7. 21, 1544, 366,36,노사장 ,노보스인더스트리 ,노보스
287,오토뷰(Autoview), 17.8,그동안 욕먹던 그 랜드로버가 아니다...랜드로버 디스커버리 스포츠 시승기 / 오토뷰 2020 4K, 21704,2020. 8. 3, 582, 22,156,디스커버리스포츠 ,랜드로버 ,P250
288,오토뷰(Autoview), 17.8,나 때는 말야? 시트로엥 2CV4 체험기 / 오토뷰 라이프 4K (UHD), 17550,2020. 7. 31, 587, 2,238,,,
289,오토뷰(Autoview), 17.8,옵션 장난 없다! 할인도 없다...볼보 XC60 T8 시승기 / 오토뷰 4K (UHD), 136098,2020. 7. 29, 1784, 44,333,XC60 ,T8 ,볼보
290,오토뷰(Autoview), 17.8,누가 더 좋을까?...르노삼성 SM6 TCe300 vs 현대 쏘나타 센슈어스 비교, 114553,2020. 7. 27, 2250, 71,917,쏘나타센슈어스1 ,SM6 ,TCe300
291,오토뷰(Autoview), 17.8,그래서 승차감이 어떤데?...르노삼성 SM6 TCe 300 (페이스리프트) 시승기 / 오토뷰 4K (UHD), 155981,2020. 7. 23, 3394, 96,1052,,,
292,오토뷰(Autoview), 17.8,[시승기] 아우디 Q5 45 TFSI 콰트로 / 오토뷰 2020 4K (UHD), 61112,2020. 7. 20, 940, 18,165,,,
293,오토뷰(Autoview), 17.8,[시승기] 메르세데스-벤츠 GLC 300 4MATIC / 오토뷰 2020 4K (UHD), 50944,2020. 7. 16, 998, 20,231,,,
294,오토뷰(Autoview), 17.8,[시승기] 기아 쏘렌토 2.2 디젤 / 오토뷰 2020 4K (UHD), 148020,2020. 7. 13, 2235, 66,407,쏘렌토 ,MQ4,
295,오토뷰(Autoview), 17.8,[시승기] 마세라티 르반떼 제냐 펠레테스타 / 오토뷰 2020 4K (UHD), 24589,2020. 7. 11, 634, 9,81,Levante ,Zegna ,Pelletessuta
296,오토뷰(Autoview), 17.8,[시승기] 현대 그랜저 2.5 / 오토뷰 2020 4K (UHD), 126230,2020. 7. 8, 1592, 60,505,그랜저,,
297,오토뷰(Autoview), 17.8,[시승기] 벤츠 CLA 250 4MATIC / 오토뷰 2020 4K (UHD), 49672,2020. 7. 3, 895, 19,170,,,
298,오토뷰(Autoview), 17.8,[시승기] 제네시스 GV80 3.0디젤 / 오토뷰 2020 4K (UHD), 77705,2020. 6. 29, 1341, 80,370,,,
299,오토뷰(Autoview), 17.8,[SUV용 국산 4계절 타이어 성능 비교] 한국 금호 넥센 중 최고는? / 오토뷰 4K, 43471,2020. 6. 26, 1304, 20,245,벤투스S2ASX ,크루젠HP71 ,엔페라RU5
300,오토뷰(Autoview), 17.8,[시승기] 링컨 코세어 / 오토뷰 2020 4K (UHD), 84349,2020. 6. 22, 1715, 37,404,,,
301,오토뷰(Autoview), 17.8,[스포츠 타이어 성능 비교] 한국 V12 evo2 & 금호 PS71 & 브리지스톤 RE004 / 오토뷰 (UHD), 55007,2020. 6. 19, 1723, 21,400,,,
302,오토뷰(Autoview), 17.8,[시승기] 마세라티 기블리 S Q4 (리벨레 에디션) / 오토뷰 2020 4K (UHD), 52209,2020. 6. 17, 1015, 23,170,,,
303,오토뷰(Autoview), 17.8,[데스크뷰] 벤츠 배출가스 조작 보다 화나는 것?, 61769,2020. 6. 11, 2276, 51,511,,,
304,오토뷰(Autoview), 17.8,[시승기] 르노 캡처 1.5 dCi / 오토뷰 2020 4K (UHD), 75338,2020. 6. 10, 1299, 32,278,,,
305,오토뷰(Autoview), 17.8,[시승기] 현대 아반떼 1.6 (CN7) / 오토뷰 2020 4K (UHD), 172135,2020. 6. 6, 2396, 74,540,,,
306,오토뷰(Autoview), 17.8,[4계절 타이어 비교] 한국 금호 넥센 중 최고는 이것 !! / 오토뷰 2020 4K (UHD), 124381,2020. 6. 4, 4043, 47,552,벤투스S2AS ,마제스티9 ,엔페라AU7
307,DIYMASTER, 17.1,[DIYYOURCAR#297] 내장재 랩핑까지는 아니고 그냥스티커 부착정도., 12076,2020. 8. 1, 252, 12,51,,,
308,DIYMASTER, 17.1,[DIYYOURCAR#296] 테슬라 방음편 1.앞쪽 휀다 방음., 11422,2020. 7. 30, 277, 8,42,,,
309,DIYMASTER, 17.1,[DIYYOURCAR#295] 실내 하이그로시 닦는방법 (주의사항포함), 15667,2020. 7. 23, 290, 11,39,,,
310,DIYMASTER, 17.1,[DIYYOURCAR#294] 모델3 악세서리 이것저것(반자동 트렁크.프렁크.흡기커버.웰컴라이트??), 18031,2020. 7. 20, 320, 13,33,,,
311,DIYMASTER, 17.1,[DIYYOURCAR#293] 새차 샀어요~(신차검수따윈 필요없다. 그냥 내가 다한다 ㅋㅋㅋ), 41988,2020. 7. 10, 778, 26,321,,,
312,DIYMASTER, 17.1,[DIYYOURCAR#292] 안드로이드 헤드레스트모니터 장착(난이도 하) GV80., 56805,2020. 7. 9, 531, 19,91,,,
313,DIYMASTER, 17.1,[DIYYOURCAR#291] 유리막코팅 올리고 1년후.살아있을까?비딩?슬릭?, 14022,2020. 7. 4, 395, 7,52,,,
314,DIYMASTER, 17.1,[DIYYOURCAR#292] 인덕선 크리닝( 가끔은 가정에 평화를 위해서 이런것도 합시다 ㅋㅋㅋ), 7752,2020. 7. 1, 205, 4,34,,,
315,DIYMASTER, 17.1,[DIYYOURCAR#290]자동차 유리관리의 모든것#3 깊은 손상 지우기(위험하고 어렵습니다.그냥 유리교체가 현명할수도있습니다), 6878,2020. 7. 1, 158, 2,14,,,
316,DIYMASTER, 17.1,[DIYYOURCAR#289]자동차 유리관리의 모든것 #2 와이퍼 스크래치(초보부터 전문가까지 보세요), 19472,2020. 6. 21, 424, 12,84,,,
317,DIYMASTER, 17.1,[DIYYOURCAR#289] 폐차전 부품탈거하기 이제그만하자...ㅠㅠ, 6972,2020. 6. 13, 135, 6,31,,,
318,DIYMASTER, 17.1,(재업로드)[DIYYOURCAR#288] 자동차 유리관리의 모든것 #1 유막제거(Feat.유막제거제 만들어서 사용구독자 서비스), 16670,2020. 6. 13, 323, 8,47,,,
319,DIYMASTER, 17.1,[DIYYOURCAR#287]폐차전 부품탈거하기(엔진룸 이것저것), 6478,2020. 6. 10, 129, 1,23,,,
320,DIYMASTER, 17.1,[DIYYOURCAR#286] 폐차전 부품탈거하기(1열쪽 이것저것...), 4789,2020. 6. 9, 119, 5,21,,,
321,DIYMASTER, 17.1,[DIYYOURCAR#285] 폐차전 부품탈거하기(용돈벌이 정도일뿐입니다), 16707,2020. 6. 4, 315, 7,60,,,
322,DIYMASTER, 17.1,[DIYYOURCAR#284] 리프트 안들고 엔진오일교환하기(일부차종만 해당합니다), 19719,2020. 5. 28, 372, 15,75,,,
323,DIYMASTER, 17.1,[DIYYOURCAR#283] 핸들 잡소리 잡아내기.(클락스프링확인 서비스알림제거), 12486,2020. 5. 21, 255, 5,46,,,
324,DIYMASTER, 17.1,[DIYYOURCAR#282] 쉐보레 카마로SS 본넷도어 방음(수입차도 크게 다를거 없습니다), 10274,2020. 5. 14, 216, 4,43,,,
325,DIYMASTER, 17.1,[DIYYOURCAR#281] 친구야 차쫌 관리하고타라(4/4) 담배냄새빼는 사실상 유일한 방법., 21932,2020. 5. 3, 375, 5,66,,,
326,DIYMASTER, 17.1,[DIYYOURCAR#280] 친구야 차쫌 관리하고 타라(3/4) 도어패널 가죽씌우기., 25281,2020. 4. 24, 365, 12,37,,,
327,Motorian모터리언, 16.8,[오!너를 만나다] BMW E39 540i - 왕년엔 아파트 한 채값?! 90년대 고속도로의 제왕 올드카 리뷰 유지관리 추억의 차 1998 BMW 540i(E39), 414,2020. 8. 4, 47, 1,7,,,
328,Motorian모터리언, 16.8,DCT에 숨겨진 비밀은?! 현대 벨로스터 N DCT 퍼포먼스 시승기 N 파워 시프트 N 그린 시프트 N 트랙 센스 분석 Hyundai Veloster N DCT, 10192,2020. 7. 31, 214, 17,48,,,
329,Motorian모터리언, 16.8,성격이 확 달라! 2020 아테온 2.0TDI 4모션 시승기 4WD 하나 더했을 뿐인데... Volkswagen Arteon 4Motion, 37074,2020. 7. 30, 417, 21,121,,,
330,Motorian모터리언, 16.8,[최초시승] 셀토스·코나보다 좋은데?! 기대만발 수입 소형 SUV 푸조 올 뉴 2008 시승기 디자인 주행성능 인테리어 실내공간 편의사양 Peugeot New 2008, 15796,2020. 7. 29, 236, 26,64,,,
331,Motorian모터리언, 16.8,기아 신형 카니발 옵션 분석! 특징 짧게 정리 Kia Carnival, 25381,2020. 7. 28, 243, 22,23,신형카니발 ,카니발사전계약 ,카니발옵션분석
332,Motorian모터리언, 16.8,신기한데 익숙해?! 기대이상 아니 기대초월! 전기차도 아우디다 아우디 e트론 55 콰트로 시승기 Audi e-tron 55 quattro, 14446,2020. 7. 27, 224, 18,49,,,
333,Motorian모터리언, 16.8,첫 랩부터 사고... 무관중 경기! 국내 유일 프로 카레이스 슈퍼레이스 3라운드, 7140,2020. 7. 25, 180, 4,23,,,
334,Motorian모터리언, 16.8,호주 오프로드 에디션? 렉스턴 스포츠 칸 다이내믹 에디션 오프로드 시승기 SsangYong Rexton Sports Khan, 40052,2020. 7. 24, 407, 23,122,렉스턴스포츠 ,다이내믹에디션 ,렉스턴오프로드
335,Motorian모터리언, 16.8,[최초시승] 주행거리만 빼면 가성비 갑!! 푸조 첫 전기차 e-208 시승기(feat. 구형 오너) 주행 성능 주행거리 편의사양 승차감 Peugeot e-208 EV, 14666,2020. 7. 23, 228, 10,56,,,
336,Motorian모터리언, 16.8,20년 묵은 때 해결! 1999년 그랜저 XG 실내 크리닝 도전 - 역대급으로 드러워~ Hyundai Grandeur XG, 82596,2020. 7. 22, 883, 35,179,,,
337,Motorian모터리언, 16.8,포드 브롱코 정말 최고일까? 랭글러·디펜더보다 더 강력한 오프로더 등장!! 역사·성능·가격·국내출시 한 눈에 보기! 2021 Ford Bronco, 52514,2020. 7. 22, 574, 70,144,,,
338,Motorian모터리언, 16.8,차박 아니고 숙박! 현대 포레스트 캠핑카 차박혜연 시승기 Hyundai Porest, 73325,2020. 7. 21, 927, 59,230,,,
339,Motorian모터리언, 16.8,하나 장만하고 싶은 정통 픽업! 쉐보레 콜로라도 4WD 익스트림-X 시승기 Chevrolet Colorado, 64902,2020. 7. 18, 766, 47,126,,,
340,Motorian모터리언, 16.8,엔진은 물건인데... 토션빔 승차감 괜찮을까?? 르노삼성 더 뉴 SM6 시승기 2부 승차감 주행성능 퍼포먼스 서킷주행 Renault Samsung The New SM6, 36414,2020. 7. 16, 409, 27,205,,,
341,Motorian모터리언, 16.8,중형차에 매트릭스 LED가?! 르노삼성 더 뉴 SM6 시승기 1부 디자인 옵션 LED 매트릭스 비전 이지커넥트 Renault Samsung The New SM6, 37390,2020. 7. 16, 373, 19,147,,,
342,Motorian모터리언, 16.8,소형 트럭인데 이런 공간이? 만트럭 TGM TGL 시승기 MAN Truck & Bus, 8787,2020. 7. 15, 130, 4,31,,,
343,Motorian모터리언, 16.8,2020 팰리세이드 캘리그래피 시승기 차박 성지를 가다 Hyundai Palisade Calligraphy, 29691,2020. 7. 15, 260, 13,35,,,
344,Motorian모터리언, 16.8,[최초공개] 2000만원대 수입 전기차?! 푸조 e-208 리뷰(feat. 구형 오너) 디자인 가격 보조금 출시 시기 주행거리 Peugeot e-208 EV, 33718,2020. 7. 13, 335, 28,104,,,
345,Motorian모터리언, 16.8,가장 싸고 느린 포르쉐 신형 포르쉐 마칸 시승기 Porsche Macan, 41404,2020. 7. 10, 428, 30,98,포르쉐마칸 ,신형마칸 ,마칸시승기
346,Motorian모터리언, 16.8,"출시되면 테슬라 망하는 각?? ""모델3 킬러"" BMW 3시리즈 전기차 스파이샷 출시 시기 BMW 미래 전기차 전략 BMW G20 3-Series EV", 16079,2020. 7. 8, 217, 16,99,,,
347,박병일의 명장본색, 16.4,[명장명답] 타이어 공기압 넌 얼마나 넣니? (Feat. 타이어마모), 1368,2020. 8. 4,,,11,공기압 ,타이어 ,타이어공기압
348,박병일의 명장본색, 16.4,부동액(냉각수) 교체 전 필수 시청! 1·2·3세대 부동액 정보+점검포인트까지?! ※직접시연포함※, 47548,2020. 7. 31,,,191,부동액 ,냉각수 ,부동액교환
349,박병일의 명장본색, 16.4,[명장명답] “자외선을 피하고 싶었어...” 자동차 도장면 관리 한 방 정리 (Feat. 새똥), 24624,2020. 7. 28,,,78,자동차도장 ,자동차왁스 ,자외선
350,박병일의 명장본색, 16.4,★결과공개★ 연료첨가제 효과 있나 없나? 남다른 클라쓰의 프로젝트 대공개 ※대형스케일주의※, 636408,2020. 7. 24,,,2696,연료첨가제 ,엔진분해 ,엔진세정
351,박병일의 명장본색, 16.4,[명장명답] 스트럿바/언더바 설치하면 뭐가 좋길래 (원가절감 주의), 163103,2020. 7. 21,,,266,스트럿바 ,언더바 ,자동차프레임
352,박병일의 명장본색, 16.4,[명장명답] ‘이 정도면 사고차 or 단순교환?’ 명쾌한 정리갑니다 (Feat. 차체), 36025,2020. 7. 17,,,83,사고차 ,단순교환 ,무사고중고차
353,박병일의 명장본색, 16.4,부동액? 냉각수? 진정한 차잘알이라면 이 정도는 기본 (Feat.부동액 반 백년 짬), 103209,2020. 7. 14,,,248,부동액 ,냉각수 ,오버히팅
354,박병일의 명장본색, 16.4,[명장명답] 연비 아끼려고 에어컨 안 틀고 창문 열고 다니는 사람?, 103454,2020. 7. 10,,,216,에어컨 ,연비절약 ,공기저항
355,박병일의 명장본색, 16.4,[명장명답] 타이어 펑크 지렁이로 때우면? + 임시타이어 계속 써도 ㅇㅋ?, 91911,2020. 7. 7,,,160,자동차타이어 ,타이어교체 ,임시타이어
356,박병일의 명장본색, 16.4,[명장명답] 에어컨과 연비 관계 있을까? (+차량 내부 빨리 시원해지는 팁), 623207,2020. 7. 3,,,489,자동차에어컨 ,에어컨 ,연비
357,박병일의 명장본색, 16.4,[명장명답] Q. 에어백에 맞으면 어때요 A. 보여줄까 기다려 봐 ★에어백 위험성&사고예방법★, 42111,2020. 6. 30,,,56,에어백 ,자동차사고 ,사고예방
358,박병일의 명장본색, 16.4,★연료첨가제 실험★ 도전한 용자는 누구? 남다른 클라쓰의 실험이 시작된다! 참여 업체+프로젝트 정체 대공개!, 80356,2020. 6. 26,,,460,연료첨가제 ,박병일명장 ,엔진분해
359,박병일의 명장본색, 16.4,[명장명답] “에어컨 가스는 대체 언제 충전해?” 아무도 몰랐던 냉매오일의 비밀(Feat.에어컨 냄새), 197428,2020. 6. 23,,,178,자동차에어컨 ,에어컨 ,냉매오일
360,박병일의 명장본색, 16.4,[명장명답] 노킹음 원인부터 해결법까지 참 쉽죠? (+노킹음 구별법 추가), 70300,2020. 6. 19,,,118,엔진노킹 ,오토레쉬 ,유압벨브
361,박병일의 명장본색, 16.4,[명장명답] 하이브리드? 전기차? 모두를 놀라게 한 상상도 못한 선택 ※솔직함주의※, 366119,2020. 6. 16,,,917,전기차 ,하이브리드 ,자동차
362,박병일의 명장본색, 16.4,[명장명답] 자동변속기를 수동 조작하면 일어나는 일?! (feat.클러치&브레이크), 473363,2020. 6. 12,,,646,자동변속기 ,수동변속기 ,자동차미션
363,박병일의 명장본색, 16.4,[명장명답] 엔진 브레이크와 미션의 은밀한 관계? ※오르락내리락주의※, 66200,2020. 6. 9,,,147,자동차미션 ,엔진브레이크 ,브레이크
364,박병일의 명장본색, 16.4,BMW 인증중고차 계약하러 온 박병일 명장? 동작 그만! 그거 무슨 서류야? (feat. 송도 바바리안모터스), 112370,2020. 6. 5,,,151,BMW ,인증중고차 ,BMW중고차
365,박병일의 명장본색, 16.4,[명장명답] “물로 엔진룸 청소해도 되나요?” (+명장님 솔직고백), 241821,2020. 6. 2,,,248,자동차엔진룸청소 ,엔진청소 ,새차
366,박병일의 명장본색, 16.4,[명장명답] 머플러에서 물이 나온다고? DPF·인젝터·점화장치 불량?!, 35884,2020. 5. 29,,,58,DPF ,인젝터 ,점화장치
367,PILOTUBE, 15.5,노을지는 대만공항  A320 착륙 - A320 SUNSET LANDING COCKPIT VIEW, 20569,최초 공개: 2020. 7. 29, 870, 5,193,대만 ,노을맛집 ,조종실
368,PILOTUBE, 15.5,하늘 위의 설원 - 조종석 뷰 [4K] ✈ A320 CLOUD SURFING, 24166,최초 공개: 2020. 7. 21, 1166, 5,423,조종실뷰 ,구름멍 ,여행
369,PILOTUBE, 15.5,항공QnA | 조종사가 과속을 한다면?, 16367,최초 공개: 2020. 7. 17, 557, 7,235,StayHome ,과속딱지 ,조종사
370,PILOTUBE, 15.5,|조종사 브이로그| 구름 속으로 - A320 PILOT VLOG [4K], 23256,최초 공개: 2020. 7. 8, 1120, 6,587,StayHome ,화려한구름이나를감싸네 ,브이로그
371,PILOTUBE, 15.5,조종실 착륙 영상 모음 - A320 LANDING COMPILATIONS in the COCKPIT, 17667,최초 공개: 2020. 7. 3, 581, 5,320,StayHome ,파일럿 ,브이로그
372,PILOTUBE, 15.5,| 조종실 구름영상 | 구름멍 : AMBER - A320 PILOT CLOUD SURFING [4K], 22118,최초 공개: 2020. 6. 26, 1073, 2,281,StayHome ,ASMR ,조종사
373,PILOTUBE, 15.5,|조종사 브이로그| 전지적 조종사 시점 - A320 PILOT VLOG [4K], 56471,최초 공개: 2020. 6. 22, 1723, 14,397,StayHome ,파일럿 ,브이로그
374,PILOTUBE, 15.5,|조종사 브이로그| 게이트 가는 길 - Airbus 320 Cockpit view, 35394,최초 공개: 2020. 6. 20, 1040, 4,436,StayHome ,파일럿 ,브이로그
375,PILOTUBE, 15.5,|조종사 브이로그| 밤구름 - Airbus 320 Cockpit view, 41565,최초 공개: 2020. 6. 13, 1372, 10,588,StayHome ,파일럿 ,브이로그
376,PILOTUBE, 15.5,A320 야간 착륙 영상 - AIRBUS 320 NIGHT LANDING COCKPIT VIEW 4K, 32593,2020. 6. 4, 1158, 6,451,StayHome ,조종사 ,브이로그
377,PILOTUBE, 15.5,|조종사 브이로그| 5월의 처음이자 마지막 비행 - A320 PILOT VLOG, 139925,최초 공개: 2020. 5. 25, 3092, 19,1154,StayHome ,조종사 ,브이로그
378,PILOTUBE, 15.5,조종사 QnA (10만 감사해요), 75284,최초 공개: 2020. 5. 19, 2215, 16,526,StayHome ,QnA ,조종사
379,PILOTUBE, 15.5,| 조종실 구름영상 | 구름멍 : LAVENDER - A320 PILOT CLOUD SURFING [4K], 42964,최초 공개: 2020. 5. 16, 1625, 6,248,StayHome ,ASMR ,조종사
380,PILOTUBE, 15.5,| 조종실 구름영상 | 구름멍 : YELLOW - A320 PILOT CLOUD SURFING HD, 78065,2020. 5. 9, 4150, 7,801,StayHome ,ASMR ,조종사
381,PILOTUBE, 15.5,비행기 조종실 실제 vs 게임(시뮬레이션) 비교 - A320 COCKPIT VIEW, 50537,2020. 5. 6, 1240, 7,280,Stayhome ,조종사 ,시뮬레이터
382,PILOTUBE, 15.5,|조종사 브이로그| 적도의 밤 - A320 Cockpit view [4K], 445847,최초 공개: 2020. 4. 23, 16691, 85,2507,StayHome ,조종사 ,브이로그
383,PILOTUBE, 15.5,|조종사 브이로그| 펌 랜딩 - A320 Cockpit view, 109825,최초 공개: 2020. 4. 18, 3578, 22,1320,브이로그 ,조종사 ,파일럿
384,PILOTUBE, 15.5,| 조종실 구름영상 | 구름멍 : BLUE - A320 PILOT CLOUD SURFING HD, 71120,최초 공개: 2020. 4. 15, 3236, 10,944,ASMR ,조종사 ,하늘
385,PILOTUBE, 15.5,|조종사 브이로그| 아침부터 밤까지 - A320 Cockpit view, 560431,2020. 3. 30, 21855, 82,4072,StayHome ,조종사 ,브이로그
386,PILOTUBE, 15.5,|조종사 브이로그| 시정이 안좋은날 착륙하기 - A320 Landing in Low Visibility COCKPIT VIEW HD, 1408566,2020. 3. 15, 23602, 318,3976,브이로그 ,조종사 ,파일럿
387,한상기 Han Sang Ki, 15.3,[멕시코 19부]동쪽의 항구 도시 베라크루스에 도착(Atasta to Veracruz Mexico) - 2019.12.29, 11506,최초 공개: 2020. 8. 2, 260, 3,89,베라크루스멕시코 ,멕시코운전 ,veracruz
388,한상기 Han Sang Ki, 15.3,르노삼성 더 뉴 SM6 1.8 터보 시승기 프리미에르 3748만원 사양((2021 Renault Talisman TCe 300 Test Drive) - 2020.07.28, 60308,2020. 7. 31, 762, 28,375,SM6부분변경 ,신형SM6 ,SM6TCE300
389,한상기 Han Sang Ki, 15.3,제네시스 수지 개관 도슨트 투어로 실내와 G80 G70 G90 GV80 둘러보기(Genesis Suji) - 2020.07.29, 20052,2020. 7. 29, 270, 40,211,제네시스수지 ,제네시스전시관 ,genesis
390,한상기 Han Sang Ki, 15.3,르노삼성 더 뉴 SM6 TCe 300 급가속((2021 Renault Talisman TCe 300 Acceleration) - 2020.07.28, 36990,2020. 7. 28, 312, 10,531,더뉴SM6 ,SM6TCE300 ,신형SM6
